id,product_display_name,brand_name,master_category,sub_category,article_type,gender,color,season,usage,fit,pattern,shape,occasion,sleeve_styling,sleeve_length,fabric,neck,is_jewellery,product_description1,style_image,landing_page_url
25931,femella women red skirt,femella,apparel,bottomwear,skirts,women,red,summer,casual,none,solid,none,formal,none,none,none,none,false,"style notefemella caters to every fashionista. this skirt from femella is perfect for those who love the exotic. pair it with a solid coloured top, a vibrant scarf and knee high boots. product detailsblack red skirt, has a comfortable fabric waist, and has a zippered closure at the backmaterial and careblended fabricmachine wash with similar coloursdo not bleach or dry in direct sunlightuse warm iron if neededsize and fitregular fitthe model (height 5'8"" and waist 26"") is wearing a size m",http://assets.myntassets.com/v1/images/style/properties/56a1b3d50aed4878c906f2e45f39b2f7_images.jpg,Skirts/Femella/Femella-Women-Red-Skirt/25931/buy
25930,femella women black skirt,femella,apparel,bottomwear,skirts,women,black,summer,casual,none,solid,none,formal,none,none,none,none,false,"style notefemella caters to every fashionista. this skirt from femella is perfect for those who love the exotic. pair it with a solid coloured top, a vibrant silky scarf and heeled strappy sandals, or just like our model, team it up with a feminine blouse, slim belt and peep-toe pumps.product detailsblack short skirt, has a comfortable fabric waist, and has a zippered closure at the back, belt not includedmaterial and careblended fabricmachine wash with similar coloursdo not bleach or dry in direct sunlightuse warm iron if neededsize and fitregular fitthe model (height 5'8"" and waist 26"") is wearing a size m",http://assets.myntassets.com/v1/images/style/properties/Femella-Women-Black-Skirt_5e84a3842431df0a2f3d9bd1baa56238_images.jpg,Skirts/Femella/Femella-Women-Black-Skirt/25930/buy
12421,timberland women casual beige casual shoes,timberland,footwear,shoes,casual_shoes,women,beige,fall,casual,none,none,none,none,none,none,none,none,false,"&  amp nbsp take to the woods in absolute style and comfort this vacation in the timberland earthkeepers shoreham desert boots. made of supple nubuck leather, this shoe is a great buy for all those who never compromise on comfort and style.upperpremium nubuck leather upper for absolute durability, comfort and stylehigh ankle for enhanced comfortpadded meshed fabric inner lining in the forefootlacing system for a snug, customised fithaul loop to hang the boots from a backpackmidsoleremovable anti-fatigue cushioned footbed with a leather lining for all-day comfort and supportoutsolegrainy textured durable rubber outsole with brand pattern grooves on the forefoot for absolute grip and tractionraised heel for ergonomic comfort and styleshoe careclean upper using a nubuck brushdo not wash or store in direct sunlight",http://assets.myntassets.com/v1/images/style/properties/6507556b7824be324be369df810e95d6_images.jpg,Casual-Shoes/Timberland/Timberland-Women-Casual-Beige-Casual-Shoes/12421/buy
12423,timberland women casual brown casual shoes,timberland,footwear,shoes,casual_shoes,women,brown,fall,casual,none,none,none,none,none,none,none,none,false,"kick up your heels in absolute comfort and style with the timberland stratham heights pump shoes. with a leather lining and footbed for optimum comfort and a high heel that doesn't hurt your back, but instead absorbs shock using suspension technology, this is one must-have in the footwear collection of the woman of substance and style.heel height: 3""upperslip-on style for comfortpremium full grain waterproof leather upper for absolute durability, comfort and styleleather lining and footbed for optimal comfortmidsoleremovable anti-fatigue and anti-fungi cushioned footbed in leather for all-day comfort and supportoutsoledurable green rubber outsole made of 42% recycled rubber, with lugs on the forefoot for enhanced grip and tractionheel made using suspension heel technology (patent pending) to offer the ultimate in shock absorptionleather wrapped heel for styleshoe careuse a branded leather conditioner and brushdo not wash or store in direct sunlight",http://assets.myntassets.com/v1/images/style/properties/aee00bd8cfbab4c602e69058e40af254_images.jpg,Casual-Shoes/Timberland/Timberland-Women-Casual-Brown-Casual-Shoes/12423/buy
14630,united colors of benetton women check brown skirts,united_colors_of_benetton,apparel,bottomwear,skirts,women,brown,fall,casual,none,checked,none,casual,none,none,none,none,false,"compositionbrown and black check skirt made of 55% polyester and 45% wool, has a 100% polyester lining, an overlapping front buttoned on the inside waist and buckled on the top, has a broad waistband and has pleatsfittingregularwash caredry clean onlythe party season is round the corner. so jet set and upgrade your wardrobe with this fab pleated skirt from united colors of benetton. created with polyester-wool fabric, this skirt is designed to keep you warm, while the broad waist and pleats enhance your feminine look. pair it with three-quarter leggings, a frilly top and mocassins or stilletto sandals.model statisticsthe model wears size m in skirts height: 5'9”, waist: 26.5”, hips: 37”",http://assets.myntassets.com/v1/images/style/properties/69ad8e9fa955744249dc7748bbaf5bc1_images.jpg,Skirts/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Check-Brown-Skirts/14630/buy
12422,timberland women casual pink casual shoes,timberland,footwear,shoes,casual_shoes,women,pink,fall,casual,none,none,none,none,none,none,none,none,false,"get vibrant this winter with colourful and comfortable slip-ons. the timberland performance pinkham notch mary jane slip-on shoe is a great addition to your wardrobe. with a breathable and environment friendly pet mesh lining and anti-fungal footbed, it's a healthy buy for you and the environment.upperslip-on style for comfortpremium suede upper with nubuck innerling at the heel, and rubber foxing at the forefoot for absolute durability, comfort and styleprinted 100% recycled pet inner lining for breathability and environment protectionelasticated fabric knit strap on the forefoot to hold the foot in placemidsoleplastic and fabric midsole for durability and stabilityremovable anti-fungi cushioned footbed for all-day comfort and supportoutsoledurable green rubber outsole made of 42% recycled rubber leaf-styled lugs on the forefoot and lateral midfoot, with traingular grooved lugs on the medial forefoot and semi-circular grooves on the heel for maximum traction shoe careuse a suede brush to clean surfacedo not wash or store in direct sunlight",http://assets.myntassets.com/v1/images/style/properties/cc8683c2c9aca0fb1d259b3568d68787_images.jpg,Casual-Shoes/Timberland/Timberland-Women-Casual-Pink-Casual-Shoes/12422/buy
30922,fabindia women printed rust skirt,fabindia,apparel,bottomwear,skirts,women,rust,summer,ethnic,none,printed,none,casual,none,none,cotton_blend,none,false,"compositionrust and green printed skirt made of cotton, has belt loops at the waistband, a zipper on the left side and ghera piping on the asymmetrical hem  fit regular  wash care hand wash separately in cold water using mild detergent dry in shade do not soak this unique fabric has been dyed/ printed using traditional dyeing processes. some colours may initially transfer when in dry or wet contact with light coloured fabrics or upholstery. this transfer will reduce after a few washes but we recommend that you wash the product separately for the first few washes.   fabindia caters to every fashionista. this skirt is perfect for those who love the exotic. pair it with a solid coloured top and sandals.  model statistics the product is a size m on a model of height 5'8"" and waist 26”",http://assets.myntassets.com/v1/images/style/properties/fb0a07bf803e5d6bfd17c99dfd2236ee_images.jpg,Skirts/Fabindia/Fabindia-Women-Printed-Rust-Skirt/30922/buy
10335,united colors of benetton women striped magenta top,united_colors_of_benetton,apparel,topwear,tops,women,pink,fall,casual,none,striped,none,casual,batwing_sleeves,long_sleeves,blended,boat_neck,false,"composition lilac, magenta, and black striped top with white accents, made of 100% cotton, with full sleeves that are ribbed from above the elbow to the hem, has a boat neck and a ribbed hem  fitting comfort  wash care delicate machine wash at 30 degrees using mild detergent do not dry clean do not tumble dry, wring, scrub or bleach dry flat in shade warm iron do not iron directly on print/embroidery  heightened style is what this top from united colors of benetton exudes. perfect for those who never compromise on style and comfort, this top exudes feminity in all sense of the term and makes for a perfect winter wear. team this with slim fit jeans, sandals and long earnings for that cool chic look.  model statistics the model wears size m in t-shirts height-5.8', chest-33''",http://assets.myntassets.com/v1/images/style/properties/67b44d5b5efefaf7fe5d6de70ce319fd_images.jpg,Tops/United-Colors-of-Benetton/United-Colors-of-Benetton-Women-Striped-Magenta-Top/10335/buy
10324,puma women heather usp black tshirts,puma,apparel,topwear,tops,women,black,fall,casual,none,dyed,none,none,regular_sleeves,short_sleeves,none,round_neck,false,wash care gentle machine wash in lukewarm water do not bleach do not tumble dry cool iron do not dry clean,http://assets.myntassets.com/v1/images/style/properties/8cf0aeae9da913aa14ffa26fb124a43a_images.jpg,Tops/Puma/Puma-Women-Heather-USP-Black-Tshirts/10324/buy
12715,nike women sweet classic purple casual shoes,nike,footwear,shoes,casual_shoes,women,purple,fall,casual,none,none,none,none,none,none,none,none,false,"if you want the ultimate sensation of comfort for your feet, then these sweet classic leather shoes from nike are just made for you. designed for the tennis-lover, these shoes are a great combination of comfort and style. team these with jeans and tees for a cool casual look.upper leather upper with perforated side panels for superior breathability and protection from bad odour and sweatlace-ups made of durable twill tape for snug fitlightly cushioned collar and tongue for extra comfortappliquéd swoosh on the sides to create a style statementembroidered logo on the back of collar for added fashionable touchmidsoleeva midsole for advanced lightweight cushioningoutsolerubber outsole in herringbone pattern for superior traction and durabilityleaf patterened herringbone forefoot for easy movement on the courtwash carewipe surface with soft, clean, damp cloth to remove dustdo not machine wash",http://assets.myntassets.com/v1/images/style/properties/b53374d6b08a523037fa134e4ed26fc9_images.jpg,Casual-Shoes/Nike/Nike-Women-Sweet-Classic-Purple-Casual-Shoes/12715/buy
18710,arrow woman printed tan skirt,arrow_woman,apparel,bottomwear,skirts,women,tan,fall,casual,none,printed,none,casual,none,none,polyester,none,false,"tan skirt made of 100% polyester, has an elasticated wasitband with loops and ethnic print  fit regular  wash care machine wash with similar colours do not bleach or dry in direct sunlight use warm iron if required  arrow woman caters to every fashionista. this skirt from arrow woman is for those who love the exotic. pair it with a solid coloured top, a vibrant polyester scarf and knee high boots.  model statistics the product is a size m on a model of height 5.8"" and waist 26""",http://assets.myntassets.com/v1/images/style/properties/d071312a47991eb68305b415352ca50c_images.jpg,Skirts/Arrow-Woman/Arrow-Woman-Printed-Tan-Skirt/18710/buy
10615,carlton london women balle grey casual shoes,carlton_london,footwear,shoes,casual_shoes,women,cream,fall,casual,none,none,none,none,none,none,none,none,false,"flex and feel free in these soft pumps that fit your feet like second skin. the bow on the forefoot makes it an ideal party wear.uppersoft, flexible upper with a bow on the forefoot with metal studspeep toe cut out for stylemidsolesuede layer over metallic bed on the insoleoutsoledurable rubber outsoleshoe carewipe surface with soft, clean, damp cloth to remove dustuse a suede brush to clean the suede partsstore the shoes away from sunlight",http://assets.myntassets.com/v1/images/style/properties/dbc8142c6f86ad9899038d683118ef51_images.jpg,Casual-Shoes/Carlton-London/Carlton-London-Women-balle-Grey-Casual-Shoes/10615/buy
12902,puma women cabana racer sl black casual shoes,puma,footwear,shoes,casual_shoes,women,black,fall,casual,none,none,none,none,none,none,none,none,false,"the height of style in 1981 brings forward a look that captivates the look of the present in the puma cabana racer.uppersuede and synthetic leather upper for a cool combination of look and texture contrast puma formstripe for an iconic look logo tag at the tongue for style lace-up system for a snug, customised fitsoft textile lining for comfort padded tongue and collar for extra cushioningmidsolecushioned sockliner for a customised fit lightweight pu midsole for supreme comfort and supportoutsoledurable rubber outsole with flex grooves and waffle pattern lugs for maximum grip and traction on various surfaces",http://assets.myntassets.com/v1/images/style/properties/9a21651232a16df52462ed7660e14d9c_images.jpg,Casual-Shoes/Puma/Puma-Women-Cabana-Racer-SL-Black-Casual-Shoes/12902/buy
